track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,cover_url,spotify_search_link,youtube_search_url,youtube_url,mood_category
Thinking out Loud,Ed Sheeran,1,2014,6,21,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f,,https://www.youtube.com/watch?v=lp-EO5I60KA,romantic and gentle
Slow Hands,Niall Horan,1,2017,10,20,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2735bac234d5511248b248caf36,https://open.spotify.com/track/2cOUlop2ZakjOKe4WinesN,,https://www.youtube.com/watch?v=nBmNcLBaPUE,romantic and gentle
Keep It Gold,Surfaces,1,2020,2,28,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27398b3e7c09449393c8b017343,https://open.spotify.com/track/1o18Q8p5JfjVhDxTZwfGKu,,https://www.youtube.com/watch?v=89bTFvwyv9A,romantic and gentle
Sometimes It's Forever,Billy the Happy,1,2022,1,7,0,0,0,0,0,0,0,0,120,Unknown,Major,50,17,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b3316c6ae6c702e9a11ca1d2,https://open.spotify.com/track/4oZ2yq8U1e6d8uKNEDCWOZ,,https://www.youtube.com/watch?v=q6b6BmvEFTo,romantic and gentle
Table For 2,"Alok, iRO",2,2019,9,27,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27372e7c16738c0c637df23f7b5,https://open.spotify.com/track/11xOwUHV7P1q7UpEQuMIrx,,https://www.youtube.com/watch?v=EH6Xkg-UUog,romantic and gentle
Sorry,Justin Bieber,1,2015,11,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF,,https://www.youtube.com/watch?v=fRh_vgS2dFE,romantic and gentle
Stay With Me,Sam Smith,1,2014,5,26,0,0,0,0,0,0,0,0,120,Unknown,Major,50,19,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b11bdc91cb9ac6b14f5c1dae,https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt,,https://www.youtube.com/watch?v=pB-5XG-DbAA,romantic and gentle
All of Me,John Legend,1,2013,8,30,0,0,0,0,0,0,0,0,120,Unknown,Major,50,22,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273bdcc3b587b5249932bc415c2,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,,https://www.youtube.com/watch?v=450p7goxZqg,romantic and gentle
a thousand years,Christina Perri,1,2011,10,18,0,0,0,0,0,0,0,0,120,Unknown,Major,50,19,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2733dea4a2ccd58ad1f8e4dbb03,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl,,https://www.youtube.com/watch?v=rtOvBOTyX00,romantic and gentle
Easy On Me,Adele,1,2021,10,14,0,0,0,0,0,0,0,0,120,Unknown,Major,50,17,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX,,https://www.youtube.com/watch?v=X-yIEMduRXk,romantic and gentle
Die With A Smile,"Lady Gaga, Bruno Mars",2,2024,8,16,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45,https://open.spotify.com/track/2plbrEY59IikOBgBGLjaoe,,https://www.youtube.com/watch?v=kPa7bsKwL-c,romantic and gentle
Together,Billy the Happy,1,2022,1,7,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b3316c6ae6c702e9a11ca1d2,https://open.spotify.com/track/5x0VrdkQqPplqZwp9u214i,,https://www.youtube.com/watch?v=sTM2bLBGFhM,romantic and gentle
Always Remember Us This Way,Lady Gaga,1,2018,10,5,0,0,0,0,0,0,0,0,120,Unknown,Major,50,22,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b5d4b4ed17ec86c4b3944af2,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,,https://www.youtube.com/watch?v=5vheNbQlsyU,romantic and gentle
Stay,"Rihanna, Mikky Ekko",2,2012,12,11,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ab54aadb2320f1c687735d1e,https://open.spotify.com/track/0GNI8K3VATWBABQFAzBAYe,,https://www.youtube.com/watch?v=JF8BRvqGCNs,romantic and gentle
Close,"Nick Jonas, Tove Lo",2,2016,6,10,0,0,0,0,0,0,0,0,120,Unknown,Major,50,22,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27357926775a727f73240d87cc2,https://open.spotify.com/track/3lSDIJ2abCrOdDJ6pshUap,,https://www.youtube.com/watch?v=XgJFqVvb2Ws,romantic and gentle
See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",2,2015,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,20,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2734e5df11b17b2727da2b718d8,https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc,,https://www.youtube.com/watch?v=NDEWXnMRq3c,romantic and gentle
This Love,Maroon 5,1,2002,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,22,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e,https://open.spotify.com/track/6ECp64rv50XVz93WvxXMGF,,https://www.youtube.com/watch?v=XPpTgCho5ZA,romantic and gentle
Apologize,OneRepublic,1,2007,11,20,0,0,0,0,0,0,0,0,120,Unknown,Major,50,19,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2738d2a873567851166946387a0,https://open.spotify.com/track/428lSKYV9R5f5d4XGOeniY,,https://www.youtube.com/watch?v=ZSM3w1v-A_Y,romantic and gentle
Chasing Cars,Snow Patrol,1,2006,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2735da2756220da9b6f17924f8f,https://open.spotify.com/track/11bD1JtSjlIgKgZG2134DZ,,https://www.youtube.com/watch?v=GemKqzILV4w,romantic and gentle
Make You Mine,PUBLIC,1,2019,8,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2730d0621554b1c6c9dbf3556be,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g,,https://www.youtube.com/watch?v=nLnp0tpZ0ok,romantic and gentle
If You See Me,Billy the Happy,1,2021,3,26,0,0,0,0,0,0,0,0,120,Unknown,Major,50,19,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27321f0f372ab3c4efdc9113851,https://open.spotify.com/track/0yefuOGH8wmodEFfqwAmsi,,https://www.youtube.com/watch?v=VPG4fYh6JUg,romantic and gentle
DAISIES,Justin Bieber,1,2025,7,11,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d65c4773bc5061fd27facc5b,https://open.spotify.com/track/5BZsQlgw21vDOAjoqkNgKb,,https://www.youtube.com/watch?v=msGuqelopMA,romantic and gentle
BIRDS OF A FEATHER,Billie Eilish,1,2024,5,17,0,0,0,0,0,0,0,0,120,Unknown,Major,50,20,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,https://open.spotify.com/track/6dOtVTDdiauQNBQEDOtlAB,,https://www.youtube.com/watch?v=V9PVRfjEBTI,romantic and gentle
bloody valentine,mgk,1,2020,9,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,17,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d4d4929a3a86fe2f9fadbd42,https://open.spotify.com/track/6mADjHs6FXdroPzEGW6KVJ,,https://www.youtube.com/watch?v=wSdT-SArM2Q,romantic and gentle
You've Got The Love,Florence + The Machine,1,2010,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,19,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273003f81b1f4246362638e682d,https://open.spotify.com/track/0fPf9CDFzVnHpcfld5XVtO,,https://www.youtube.com/watch?v=PQZhN65vq9E,romantic and gentle
we fell in love in october,girl in red,1,2018,11,21,0,0,0,0,0,0,0,0,120,Unknown,Major,50,20,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d6839051c4760457e1a60b2a,https://open.spotify.com/track/1BYZxKSf0aTxp8ZFoeyM3d,,https://www.youtube.com/watch?v=iggmiF7DNoM,romantic and gentle
blue,yung kai,1,2024,8,2,0,0,0,0,0,0,0,0,120,Unknown,Major,50,22,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273373c63a4666fb7193febc167,https://open.spotify.com/track/3be9ACTxtcL6Zm4vJRUiPG,,https://www.youtube.com/watch?v=IpFX2vq8HKw,romantic and gentle
this is how you fall in love,"Jeremy Zucker, Chelsea Cutler",2,2021,2,5,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273bdcc1b27dac22bfb3a57c2de,https://open.spotify.com/track/1aEsTgCsv8nOjEgyEoRCpS,,https://www.youtube.com/watch?v=6qkgVgjN188,romantic and gentle
Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",3,2021,11,11,0,0,0,0,0,0,0,0,120,Unknown,Major,50,20,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273fcf75ead8a32ac0020d2ce86,https://open.spotify.com/track/1LPSkqVhWVRUkKE03YUkpB,,https://www.youtube.com/watch?v=adLGHcj_fmA,romantic and gentle
Until I Found You (with Em Beihold) - Em Beihold Version,"Stephen Sanchez, Em Beihold",2,2022,4,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27362ecbc14602444f8a6c3f5bf,https://open.spotify.com/track/1Y3LN4zO1Edc2EluIoSPJN,,https://www.youtube.com/watch?v=kPlSyYtE63M,romantic and gentle
Those Eyes,New West,1,2019,5,10,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273aacd27a096e6e59ff555b46c,https://open.spotify.com/track/50x1Ic8CaXkYNvjmxe3WXy,,https://www.youtube.com/watch?v=i9UDD6zyCGs,romantic and gentle
If the World Was Ending (feat. Julia Michaels),"JP Saxe, Julia Michaels",2,2019,10,17,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27329263dfeae142e9d08814431,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,,https://www.youtube.com/watch?v=1jO2wSpAoxA,romantic and gentle
All Of The Girls You Loved Before,Taylor Swift,1,2019,8,23,0,0,0,0,0,0,0,0,120,Unknown,Major,50,20,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2738481d8f15859aa5bae75ee17,https://open.spotify.com/track/4P9Q0GojKVXpRTJCaL3kyy,,https://www.youtube.com/watch?v=SpLJl9Au3fw,romantic and gentle
Someone Like You,Adele,1,2011,1,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,19,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273164feb363334f93b6458d2a9,https://open.spotify.com/track/1zwMYTA5nlNjZxYrvBB2pV,,https://www.youtube.com/watch?v=hLQl3WQQoQ0,romantic and gentle
Young And Beautiful,Lana Del Rey,1,2013,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d7fb3e4c63020039d1cff6b2,https://open.spotify.com/track/2nMeu6UenVvwUktBCpLMK9,,https://www.youtube.com/watch?v=o_1aF54DO60,romantic and gentle
Halo,Beyonce,1,2008,11,12,0,0,0,0,0,0,0,0,120,Unknown,Major,50,22,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b4c5982e1b92f97a126fc18c,https://open.spotify.com/track/2MfOcbtgz2yTsiznFmVZUN,,https://www.youtube.com/watch?v=bnVUHWCynig,romantic and gentle
We Belong Together,Mariah Carey,1,2005,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273006adc0cc250c8f9c5494aec,https://open.spotify.com/track/4EI8VuxUuIHKfafU72emqz,,https://www.youtube.com/watch?v=0habxsuXW4g,romantic and gentle
No One,Alicia Keys,1,2007,11,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b9ce268630bea28fbd453651,https://open.spotify.com/track/6IwKcFdiRQZOWeYNhUiWIv,,https://www.youtube.com/watch?v=rywUS-ohqeE,romantic and gentle
Better in Time,Leona Lewis,1,2007,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27334fd9eb8cd48e518598aec55,https://open.spotify.com/track/2iXBZ32Fz5VDCLeE0JIdX5,,https://www.youtube.com/watch?v=qSxyffSB7wA,romantic and gentle
Big Girls Don't Cry (Personal),Fergie,1,2006,9,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,17,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27310591d448ff910d4275893a6,https://open.spotify.com/track/6dgWWAs5yhWPOtvE1zuoQ1,,https://www.youtube.com/watch?v=agrXgrAgQ0U,romantic and gentle
When You're Gone,Avril Lavigne,1,2007,4,17,0,0,0,0,0,0,0,0,120,Unknown,Major,50,19,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273476cdf5837ae39eee951cc15,https://open.spotify.com/track/54JKnDB3CzVu8wNAOM27BI,,https://www.youtube.com/watch?v=0G3_kG5FFfQ,romantic and gentle
In My Place,Coldplay,1,2002,8,27,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273de09e02aa7febf30b7c02d82,https://open.spotify.com/track/2nvC4i2aMo4CzRjRflysah,,https://www.youtube.com/watch?v=gnIZ7RMuLpU,romantic and gentle
Sweater Weather,The Neighbourhood,1,2013,4,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,,https://www.youtube.com/watch?v=GCdwKhTtNNw,romantic and gentle
I Wanna Be Yours,Arctic Monkeys,1,2013,9,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,22,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,https://open.spotify.com/track/5XeFesFbtLpXzIVDNQP22n,,https://www.youtube.com/watch?v=nyuo9-OjNNg,romantic and gentle
Sweet Disposition,The Temper Trap,1,2009,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273752b549c65bf5333612f554a,https://open.spotify.com/track/49x8Zp5wDjoquBE1THLLCV,,https://www.youtube.com/watch?v=jxKjOOR9sPU,romantic and gentle
Beautiful Things,Benson Boone,1,2024,1,18,0,0,0,0,0,0,0,0,120,Unknown,Major,50,19,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40,https://open.spotify.com/track/6tNQ70jh4OwmPGpYy6R2o9,,https://www.youtube.com/watch?v=Oa_RSwwpPaA,romantic and gentle
Carry You Home,Alex Warren,1,2024,9,26,0,0,0,0,0,0,0,0,120,Unknown,Major,50,20,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27342fe69c0e7e5c92f01ece8ce,https://open.spotify.com/track/1wOp7yTVyH176bW1z9WAiv,,https://www.youtube.com/watch?v=d4iGZ_jP-1U,romantic and gentle
Little Bit of Love,Tom Grennan,1,2021,1,8,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27323f1165f97c304ebb715a66d,https://open.spotify.com/track/2sX7lJXsOYGP1Us6CqM9t1,,https://www.youtube.com/watch?v=SsdkvYdSzlg,romantic and gentle
Late Night Talking,Harry Styles,1,2022,5,20,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27382ce362511fb3d9dda6578ee,https://open.spotify.com/track/1qEmFfgcLObUfQm0j1W2CK,,https://www.youtube.com/watch?v=4VaqA-5aQTM,romantic and gentle
Rude,MAGIC!,1,2014,6,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,20,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b1c2609c8b258ad621d4057b,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp,,https://www.youtube.com/watch?v=PIh2xe4jnpk,romantic and gentle
Better Together,Jack Johnson,1,2005,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,20,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273628dba01c669d89586967dc5,https://open.spotify.com/track/2iXdwVdzA0KrI2Q0iZNJbX,,https://www.youtube.com/watch?v=fqxNYjDFJUk,romantic and gentle
Don't Know Why,Norah Jones,1,2002,2,26,0,0,0,0,0,0,0,0,120,Unknown,Major,50,19,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273c648a42b5dad72c8aafceeec,https://open.spotify.com/track/6ybViy2qrO9sIi41EgRJgx,,https://www.youtube.com/watch?v=tO4dxvguQDk,romantic and gentle
Beyond,Leon Bridges,1,2018,4,20,0,0,0,0,0,0,0,0,120,Unknown,Major,50,20,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d8ba7edac14684336ba0f507,https://open.spotify.com/track/5esPpmrM2AsyDVgOKzWQwU,,https://www.youtube.com/watch?v=ELPOCJvDz3w,romantic and gentle
A Thousand Miles,Vanessa Carlton,1,2002,4,30,0,0,0,0,0,0,0,0,120,Unknown,Major,50,22,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273bc3ada3a19bb4e657f10917e,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP,,https://www.youtube.com/watch?v=Cwkej79U3ek,romantic and gentle
Beautiful,Christina Aguilera,1,2002,7,19,0,0,0,0,0,0,0,0,120,Unknown,Major,50,22,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737cd872c7701c4737b2f81d87,https://open.spotify.com/track/3TCauNPqFiniaYHBvEVoHG,,https://www.youtube.com/watch?v=eAfyFTzZDMM,romantic and gentle
Till Forever Falls Apart,"Ashe, FINNEAS",2,2021,3,2,0,0,0,0,0,0,0,0,120,Unknown,Major,50,20,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27380b423563e0a4673965dcce1,https://open.spotify.com/track/2769RhOZs0ezRncRW1vryp,,https://www.youtube.com/watch?v=gWdjDwYuejI,romantic and gentle
Let It Go,James Bay,1,2015,3,20,0,0,0,0,0,0,0,0,120,Unknown,Major,50,19,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273066483b34a405583429b8049,https://open.spotify.com/track/3nnG7AM9QopHVPEuLX3Khk,,https://www.youtube.com/watch?v=GsPq9mzFNGY,romantic and gentle
You're Beautiful,James Blunt,1,2005,8,8,0,0,0,0,0,0,0,0,120,Unknown,Major,50,19,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b0cfde5f5c761a9bb26cdc53,https://open.spotify.com/track/0vg4WnUWvze6pBOJDTq99k,,https://www.youtube.com/watch?v=oofSnsGkops,romantic and gentle
Be Alright,Dean Lewis,1,2019,3,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273a787f718fb485b66d6219247,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,,https://www.youtube.com/watch?v=I0czvJ_jikg,romantic and gentle
You And Me,Lifehouse,1,2005,3,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,20,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273a35daeab41d7d6da14cc809c,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT,,https://www.youtube.com/watch?v=ac3HkriqdGQ,romantic and gentle
How to Save a Life,The Fray,1,2005,9,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,22,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27359b8b957f164ce660919f1f4,https://open.spotify.com/track/5fVZC9GiM4e8vu99W0Xf6J,,https://www.youtube.com/watch?v=cjVQ36NhbMk,romantic and gentle
Love Someone,Lukas Graham,1,2018,10,26,0,0,0,0,0,0,0,0,120,Unknown,Major,50,20,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27345100f4cdb2a88ecf80f270f,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1,,https://www.youtube.com/watch?v=dN44xpHjNxE,romantic and gentle
Let Her Go,Passenger,1,2012,11,5,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273eb0b18cce8b7f5c9fc1579e7,https://open.spotify.com/track/7DFNE7NO0raLIUbgzY2rzm,,https://www.youtube.com/watch?v=RBumgq5yVrA,romantic and gentle
comethru,Jeremy Zucker,1,2018,9,28,0,0,0,0,0,0,0,0,120,Unknown,Major,50,20,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273cb16227d90152c2a5022bba1,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,,https://www.youtube.com/watch?v=jO2viLEW-1A,romantic and gentle
Speechless,Dan + Shay,1,2018,6,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27305e4408393e1c81a8ab1bf26,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,,https://www.youtube.com/watch?v=o_bIMTtl8X8,romantic and gentle
Conversations in the Dark,John Legend,1,2020,1,10,0,0,0,0,0,0,0,0,120,Unknown,Major,50,17,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27325eda91501a5becd6f84646c,https://open.spotify.com/track/6TYlDTa9AQDvjqwbxlvFyI,,https://www.youtube.com/watch?v=qUD2GxTeVcI,romantic and gentle
You Are The Reason,Calum Scott,1,2018,3,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f2d671c22b70e01b78a618a8,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B,,https://www.youtube.com/watch?v=ShZ978fBl6Y,romantic and gentle
Turning Page,Sleeping At Last,1,2012,6,18,0,0,0,0,0,0,0,0,120,Unknown,Major,50,19,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27330eb992a82f895893f60375b,https://open.spotify.com/track/2kfGoV9a5dbSKCNmUWH2ZF,,https://www.youtube.com/watch?v=-hb2tecD13s,romantic and gentle
Next to You,New West,1,2020,1,10,0,0,0,0,0,0,0,0,120,Unknown,Major,50,19,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ddff5b958fbd9ed9fa77db7a,https://open.spotify.com/track/6KCwPQApuQNQEV0hw93duq,,https://www.youtube.com/watch?v=NpbOJGmgIXU,romantic and gentle
Be Like That - feat. Swae Lee & Khalid,"Kane Brown, Swae Lee, Khalid",3,2020,7,10,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273394ffad431a4ec1dc5418dce,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,,https://www.youtube.com/watch?v=GEAy7eXb2lo,romantic and gentle
IDK You Yet,Alexander 23,1,2021,2,19,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273fe03064db12346c962cd0c56,https://open.spotify.com/track/11WbNwwAdoxfwpZxSHIP7J,,https://www.youtube.com/watch?v=LoY6nmmjnHM,romantic and gentle
The Night We Met,Lord Huron,1,2017,3,30,0,0,0,0,0,0,0,0,120,Unknown,Major,50,17,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583,https://open.spotify.com/track/3FsBtu3gdlfZjBLXyDvmj1,,https://www.youtube.com/watch?v=KtlgYxa6BMU,romantic and gentle
Mystery of Love,Sufjan Stevens,1,2017,12,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2733fc1588803d1887f11d660cc,https://open.spotify.com/track/5GbVzc6Ex5LYlLJqzRQhuy,,https://www.youtube.com/watch?v=4WTt69YO2VI,romantic and gentle
Mariposa,Peach Tree Rascals,1,2019,8,28,0,0,0,0,0,0,0,0,120,Unknown,Major,50,20,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b04bbb28c329762194742e6a,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,,https://www.youtube.com/watch?v=U3RjdVmny6A,romantic and gentle
Falling for U,"Peachy!, mxmtoon",2,2017,8,14,0,0,0,0,0,0,0,0,120,Unknown,Major,50,22,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273faa57568c0d25c2c50d3f245,https://open.spotify.com/track/2xhGZ3WzOa3tir28y7Cb88,,https://www.youtube.com/watch?v=RSXiNSiiCsg,romantic and gentle
Another Love,Tom Odell,1,2013,6,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,20,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731917a0f3f4152622a040913f,https://open.spotify.com/track/3JvKfv6T31zO0ini8iNItO,,https://www.youtube.com/watch?v=MwpMEbgC7DA,romantic and gentle
Meant to Be (feat. Florida Georgia Line),"Bebe Rexha, Florida Georgia Line",2,2018,6,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731ba5682505dd6e2592b16e41,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,,https://www.youtube.com/watch?v=zDo0H8Fm7d0,romantic and gentle
Like I'm Gonna Lose You (feat. John Legend),"Meghan Trainor, John Legend",2,2015,1,12,0,0,0,0,0,0,0,0,120,Unknown,Major,50,21,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2730753a386572b590eb0728227,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW,,https://www.youtube.com/watch?v=2-MBfn8XjIU,romantic and gentle
Lover,Taylor Swift,1,2019,8,23,0,0,0,0,0,0,0,0,120,Unknown,Major,50,18,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,,https://www.youtube.com/watch?v=-BjZmE2gtdo,romantic and gentle
